"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"beta_b" 0.67040859705 0.00176981508761209 0.179842674976876 0.37238725 0.54204925 0.6508155 0.77859925 1.07248675 10325.942943357 1.00037115207745
"beta[1]" 0.24345568458 0.000360270582372259 0.0588605869968478 0.1352349 0.20231775 0.241052 0.28265625 0.364207025 26692.642786415 0.999912085829256
"beta[2]" 0.17235972674 0.000602269653428493 0.0869131724922194 0.0494526975 0.10559875 0.157749 0.222987 0.377293325 20825.2030087468 0.999872419769003
"beta[3]" 0.076215084775 0.000111675333282094 0.0161381667171181 0.0476514525 0.064751225 0.07522085 0.08630795 0.110874375 20883.0477188525 0.999882263257775
"beta[4]" 0.95287076 0.000346238389875268 0.0516212645510229 0.814608375 0.931288 0.9706385 0.99138825 0.999865 22228.330185483 0.99994816838962
"beta[5]" 0.233060607956278 0.0018631454802078 0.200985015319376 0.00609525975 0.0886266 0.172797 0.3191415 0.789500674999999 11636.8067992503 1.00047306067897
"beta[6]" 0.083687579475 0.00014920984718008 0.0216594591041372 0.0469418275 0.06813655 0.0817561 0.096938175 0.131341225 21071.7324161772 0.999994683811618
"beta[7]" 0.19322579112 0.000657982554721215 0.0892371317889583 0.0661844225 0.1279015 0.177345 0.24148375 0.409458425 18393.4182984684 0.999919612767926
"beta[8]" 0.46489063995 0.000450221868854134 0.0771917052224653 0.311307775 0.413683 0.465739 0.5175945 0.610607625 29395.9904141865 0.999854140694414
"beta[9]" 0.26478999741 0.000894224606353107 0.103522319992264 0.110622225 0.192446 0.2494275 0.319101 0.510896699999999 13402.1588178712 0.99996803598303
"beta[10]" 0.100588129825 0.00016780343333713 0.02601183716809 0.0552519975 0.0821647 0.098653 0.1169555 0.1566923 24029.2584463666 0.999966352476727
"beta[11]" 0.71422961975 0.000950017994803263 0.0998102056999972 0.537720475 0.6443785 0.7061835 0.77682 0.938462275 11037.8944834307 0.999886048491284
"beta[12]" 0.9681643426 0.000205391670257385 0.0322301474272332 0.883062075 0.95265375 0.9782025 0.9934495 0.999902 24624.01861934 1.00004529148709
"beta[13]" 0.874159633 0.000541833857156924 0.0525516542457267 0.779796675 0.83660425 0.870209 0.90816925 0.98760315 9406.76955857981 1.00026575203728
"beta[14]" 0.3297858102 0.000532078236029208 0.0624918994005912 0.22491955 0.28661925 0.323192 0.36574875 0.4727267 13794.1981385399 1.00001691201037
"beta[15]" 0.0503623372505 0.000192176145564105 0.0253940042645555 0.017468725 0.031769775 0.04475645 0.062937175 0.113511025 17460.7711066593 1.00008440799368
"beta[16]" 0.83141289615 0.000800356012357663 0.105777018249955 0.616222825 0.7552675 0.8366475 0.91740825 0.997040025 17466.9154306577 0.999955415780943
"beta[17]" 0.102376977272056 0.00100684760938772 0.121623274766977 0.000873366225 0.024235875 0.0581366 0.13322 0.459220124999999 14591.7002367564 0.999988994981572
"beta[18]" 0.206831862395 0.000428179496807063 0.0663564382568126 0.0930582825 0.1592865 0.20149 0.24820525 0.349723675 24016.7589250748 0.999858134542843
"beta[19]" 0.7910718109 0.000979759073902889 0.141354157809183 0.48402195 0.69514225 0.803964 0.90671975 0.997508 20815.1040495739 0.999954952675469
"beta[20]" 0.06077196479 0.00017212336616565 0.0219652288881841 0.02802497 0.04507295 0.05736985 0.07246805 0.114468775 16285.1515561388 1.00017622999628
"beta[21]" 0.99625316605 2.97711458145699e-05 0.00464961300883568 0.983276925 0.99477775 0.997945 0.999438 0.999991 24391.7250398113 0.999913350058225
"beta[22]" 0.108883608771866 0.00105410425964666 0.134610655052847 0.000408423275 0.018764675 0.0584911 0.1445585 0.51002305 16307.6633958572 1.00031890752901
"beta[23]" 0.4409854371 0.000565083376484425 0.0867581097842156 0.271443325 0.381784 0.4415545 0.49995025 0.608734475 23571.9276692818 1.00001288023587
"beta[24]" 0.3053020166 0.000328283197441569 0.0501722567671226 0.2050051 0.27173475 0.3066145 0.33990325 0.400529774999999 23357.6939072219 0.999924654878155
"beta[25]" 0.657183256175 0.00139480520748387 0.179411873278952 0.31302625 0.529014 0.655203 0.7887275 0.98656685 16545.3226709357 1.00009967242999
"beta[26]" 0.4251743501385 0.00158964983929836 0.205143619883876 0.0608596425 0.27348175 0.4231845 0.566568 0.8429501 16653.7901650082 1.00000727447187
"beta[27]" 0.338610670691128 0.00181303792551183 0.204560386479866 0.01159251 0.19354925 0.3160025 0.4519345 0.835977824999999 12730.0260793314 1.00009483229387
"beta[28]" 0.430487579152026 0.002081153332914 0.238462726625635 0.0342566975 0.2519865 0.3962405 0.587682 0.956633474999999 13129.0364234639 1.0000923038967
"beta[29]" 0.77540113845 0.00104467764345225 0.137886298257306 0.50572765 0.6744045 0.779178 0.88683125 0.996944425 17421.1822311949 0.999906604917527
"beta[30]" 0.6615190474 0.000768647614398289 0.101452017390228 0.46535285 0.5939615 0.660669 0.72687825 0.870365949999999 17420.7483683455 0.999938776009421
"beta[31]" 0.5265316119 0.000619959303796695 0.0840644571749457 0.373841225 0.46756625 0.5227615 0.58100875 0.7039411 18386.4744320938 1.00005068299117
"beta[32]" 0.82291229045 0.000767736355243357 0.0967915741492988 0.637897875 0.75313775 0.821693 0.89677925 0.99527755 15894.6472024363 0.999951726562821
"beta[33]" 0.19489763746 0.000613574097639967 0.0799076633646419 0.0768319825 0.13635525 0.181787 0.24067925 0.385638874999999 16960.6631158248 1.00006046382976
"beta[34]" 0.84854464575 0.000702173460164731 0.0965826687506812 0.647618875 0.781195 0.8544615 0.926301 0.99732725 18919.4968303386 1.00019338815664
"beta[35]" 0.718294739425 0.00122239144218315 0.165793602541778 0.377096925 0.6036205 0.7254065 0.84496825 0.9935288 18395.6414161428 0.999937822517188
"beta[36]" 0.9767208022 0.000172380444906134 0.02578631022894 0.906364625 0.9663875 0.9855165 0.9957935 0.999939 22377.028343412 1.00007423483955
"beta[37]" 0.128697569977287 0.00175191592246079 0.188292627775888 0.000192048325 0.01210855 0.05057515 0.15595525 0.72366765 11551.5460372328 1.00018466778883
"lambda_mean" 0.010685338585093 5.17541652616026e-05 0.00712649235084841 0.0005342836 0.004992165 0.009850615 0.0152209 0.0263840075 18960.9909133163 1.00003216905346
"lambda_sd" 1.8391912833 0.00385410300881631 0.38469407728739 1.1950435 1.56221 1.802625 2.0740275 2.6835605 9962.86772310309 1.00022181816183
"lambda_raw[1]" 0.853581958115 0.00329137781596515 0.467364402668757 0.230271675 0.50531625 0.757988 1.103835 2.005633 20163.0295353312 1.00012177853359
"lambda_raw[2]" 0.5370702831535 0.00291349953387664 0.43219150191588 0.0702808925 0.22449575 0.4093505 0.71964525 1.712764 22005.0591607537 0.999949045646339
"lambda_raw[3]" 2.58297310695 0.00363896419108976 0.60842135256153 1.50575825 2.1511525 2.54652 2.97453 3.87862625 27954.6030993136 0.999944883475804
"lambda_raw[4]" 0.03026910684848 0.000203053607483153 0.0219038647544341 0.00560520175 0.016116225 0.02490945 0.037893225 0.0863503224999999 11636.4385174689 1.00067917123978
"lambda_raw[5]" 0.56494619404922 0.00341315829658615 0.536836006261 0.00832221925 0.145436 0.407177 0.834393 1.94724525 24738.3319295958 0.999934140582692
"lambda_raw[6]" 1.9075856876 0.00362297582691983 0.590061789781828 0.92011255 1.4779125 1.851435 2.2787525 3.2021555 26525.5325395588 0.999942252371067
"lambda_raw[7]" 1.234741935515 0.00366741638441543 0.608914195670767 0.29936425 0.77434475 1.154635 1.609735 2.60360425 27567.1428075913 1.00000780255987
"lambda_raw[8]" 0.20906344153 0.00111077643103549 0.138180424514765 0.0553288925 0.1178605 0.173714 0.26072525 0.5694608 15475.3233767158 1.00000793845927
"lambda_raw[9]" 0.561281262357 0.00300538456704554 0.452025530585935 0.0615786675 0.22930025 0.431008 0.7670875 1.74030525 22621.7305630584 0.99990196192634
"lambda_raw[10]" 2.1026671068 0.00367607131291422 0.625355362329052 1.0200015 1.654705 2.06135 2.498495 3.45754775 28939.1586621166 1.00007716890914
"lambda_raw[11]" 1.295591847785 0.00393008609857363 0.5674530382202 0.403465225 0.8765955 1.22662 1.6507475 2.5579995 20847.5834835958 0.999901356179488
"lambda_raw[12]" 0.43535929827 0.00126249083863316 0.138022893243593 0.21652095 0.3400295 0.418319 0.5101995 0.758047774999999 11952.1430703319 1.00020820684513
"lambda_raw[13]" 0.0585355280325 0.000343390796843264 0.0366728156028258 0.01620956 0.03412005 0.04953245 0.07250645 0.15585765 11405.4179997473 1.00026518037547
"lambda_raw[14]" 0.96910856005 0.00311833135367401 0.418508979278572 0.376148125 0.664122 0.8909725 1.1938025 1.99580125 18012.1285571094 0.999951962859625
"lambda_raw[15]" 1.000402857345 0.00347599775668252 0.542477503236125 0.256128375 0.59126225 0.897801 1.30875 2.29797825 24355.9172614297 0.999851632401193
"lambda_raw[16]" 0.75977677597 0.00303082884050132 0.442381183656552 0.15589185 0.43621625 0.6710525 0.99660925 1.8534245 21304.4570310996 0.999950802281094
"lambda_raw[17]" 0.52727343864895 0.00319257800023769 0.517360957287412 0.00782170875 0.12713975 0.363978 0.773068 1.87629675 26260.5773364322 1.00000455102638
"lambda_raw[18]" 0.4362337088 0.00216137368454029 0.281614198652213 0.1103252 0.24264475 0.363898 0.54892875 1.18247575 16976.5476313405 0.999924314530689
"lambda_raw[19]" 0.068575393849645 0.00121516553897587 0.130355444915235 0.00199868025 0.0130223 0.0289829 0.066366 0.413357599999999 11507.6716835254 1.00005692782661
"lambda_raw[20]" 1.77681992015 0.00361572960636502 0.621280712921435 0.735016325 1.31982 1.723265 2.1662575 3.121386 29524.5884374181 0.999917701311106
"lambda_raw[21]" 0.007494794826521 4.69622027532649e-05 0.00543775220283992 0.000412455925 0.0035839075 0.0066324 0.01017655 0.0204067225 13407.3179164705 1.00008988463483
"lambda_raw[22]" 0.531504091944355 0.00319240415299263 0.514231935863329 0.00923242125 0.1322385 0.3742385 0.775909 1.8535915 25946.7134097285 0.999954798682738
"lambda_raw[23]" 0.08646506486155 0.000730372036018782 0.0840230634487256 0.01278611 0.037756225 0.0627801 0.1057135 0.304311499999999 13234.5369147053 1.00015874750772
"lambda_raw[24]" 0.535496445825 0.00273442134659703 0.325285293121438 0.155840275 0.30636525 0.4497615 0.67637925 1.39476325 14151.3536731948 1.00006925510942
"lambda_raw[25]" 0.474661239764665 0.00292426468562231 0.457688221759327 0.016887115 0.132251 0.3295175 0.679967 1.6844035 24496.6170763026 0.99985835575501
"lambda_raw[26]" 0.78764931716285 0.00366363020925113 0.569725220515324 0.052937975 0.3417375 0.671125 1.1136275 2.15638875 24182.8580971255 0.999989216996068
"lambda_raw[27]" 0.771080029053665 0.00396742934933512 0.586202884239367 0.0342932775 0.30419225 0.6480625 1.1035025 2.17917375 21831.1944748672 0.999877346556656
"lambda_raw[28]" 0.54237319813905 0.00317864513411449 0.510556577851445 0.0225244175 0.14946425 0.3833385 0.790796 1.874156 25799.0467988607 0.999996022315312
"lambda_raw[29]" 0.059287397825415 0.000506072672014303 0.0634518445081417 0.00517331875 0.0207901 0.0402977 0.075069425 0.223423525 15720.3688091725 1.00016956326612
"lambda_raw[30]" 0.07778696402311 0.000823587839682029 0.0790473619067898 0.011833855 0.0337911 0.0557659 0.09325735 0.283398549999998 9212.02079956857 1.000214630115
"lambda_raw[31]" 1.24237403823 0.00400889969583974 0.588033169309486 0.338155175 0.803001 1.16646 1.597255 2.579532 21515.5903994865 0.999874990630632
"lambda_raw[32]" 1.14159266015 0.00340844409324384 0.50868674117444 0.389892925 0.76256125 1.061535 1.43279 2.3258675 22273.50101673 0.999975380837256
"lambda_raw[33]" 0.98318531426 0.00352326114926048 0.586048201331817 0.15324185 0.53421925 0.882837 1.3293225 2.357166 27667.9514482481 0.999927213913512
"lambda_raw[34]" 0.0184390955604705 0.000195595661992685 0.0193610557811733 0.001156353 0.0071272525 0.0131453 0.023277925 0.0674070149999998 9798.049636649 1.00056639699874
"lambda_raw[35]" 0.355564626428835 0.00299203134392111 0.405059211934292 0.009614852 0.0729335 0.2029145 0.49898325 1.4857985 18327.5641907598 1.00002420133047
"lambda_raw[36]" 0.43988940575 0.00113424317127306 0.12164595094321 0.251854825 0.3542265 0.421777 0.5076985 0.7264377 11502.2544039201 1.00019794266952
"lambda_raw[37]" 0.481650334761795 0.00335626914943216 0.506134861952342 0.0032282135 0.09174345 0.3122415 0.71798725 1.8150015 22741.4913771564 0.999947467731866
"sigma_mean" 0.084779435858305 0.000565103458152232 0.0529047041398003 0.00479818425 0.0428211 0.07967435 0.119856 0.20143395 8764.61109147946 0.999980360108245
"sigma_sd" 8.564485759 0.00435689432239066 0.65872375872389 7.31369525 8.110175 8.555255 9.01034 9.885758 22858.7565990983 0.999855912065722
"sigma_raw[1]" 1.31791980805 0.0038638133844262 0.545960966603121 0.47418985 0.91250125 1.24751 1.643065 2.58041525 19965.9924638468 0.999996612630909
"sigma_raw[2]" 2.78828713755 0.00381461929933292 0.629623940566969 1.648954 2.34359 2.760025 3.195385 4.0899975 27243.3219576825 0.999930548490492
"sigma_raw[3]" 3.4998144765 0.00384394657777634 0.624996108149168 2.3398095 3.06298 3.47132 3.91074 4.79085925 26436.2554263853 0.999841536395228
"sigma_raw[4]" 0.311808889595 0.00111985354176831 0.151575198359577 0.0976566525 0.2007375 0.285832 0.39343575 0.674639574999999 18320.352884012 1.00009079304563
"sigma_raw[5]" 0.574637850438 0.00444977290491491 0.516699240137706 0.02826839 0.16848475 0.424731 0.84286275 1.8897435 13483.4165393454 0.999974135634055
"sigma_raw[6]" 3.0723889365 0.00364902614704778 0.59746409526149 1.98017875 2.65057 3.04587 3.461 4.315493 26808.3245241932 0.999911878412994
"sigma_raw[7]" 0.91040970319 0.00327656572288406 0.549719743835818 0.1477748 0.48881175 0.8094205 1.23475 2.216002 28147.8289725882 0.999925555271072
"sigma_raw[8]" 1.01512543095 0.00275999099985544 0.390875098191017 0.439753125 0.731934 0.953029 1.2303575 1.95589025 20056.7552535993 1.00011606640192
"sigma_raw[9]" 0.72840499272 0.00336542097043068 0.458485914498522 0.110871975 0.38564725 0.6387045 0.9748915 1.8395725 18559.7961862058 0.99989181033853
"sigma_raw[10]" 1.6980057417 0.00347001924541403 0.504316896162599 0.889183125 1.3313425 1.64285 2 2.83453725 21122.4003664537 1.00006163288142
"sigma_raw[11]" 0.039494902536035 0.000211631264033336 0.0265781730297264 0.00698389625 0.021463825 0.03300825 0.050638675 0.10795925 15772.1390444399 0.999896474338329
"sigma_raw[12]" 0.02846141424295 0.000107820542876963 0.0121137628509887 0.0092962265 0.020550175 0.0269404 0.03425975 0.0574935699999999 12622.7827093037 0.999940601887527
"sigma_raw[13]" 0.895217292075 0.00354903980439785 0.466345519849342 0.2202158 0.54432575 0.818118 1.1678225 1.99007775 17266.085108467 1.00020937620919
"sigma_raw[14]" 1.019464511265 0.00420288976410552 0.569213457942966 0.193413975 0.58628125 0.9257715 1.3615225 2.35326325 18342.3223163546 1.00004933900465
"sigma_raw[15]" 4.9165905215 0.00436941996238085 0.728806080510716 3.5283345 4.418615 4.90137 5.4017925 6.37742275 27821.2345552789 1.00007731216665
"sigma_raw[16]" 0.022711206627525 0.000228613813040751 0.0270749107290754 0.000908607975 0.00768556 0.01477475 0.02775515 0.0938162624999999 14025.8481303281 1.00003805718741
"sigma_raw[17]" 1.230434911305 0.00445988327585865 0.602997980880949 0.296356175 0.77412125 1.15647 1.6020925 2.59155824999999 18280.3594396646 0.999900187994497
"sigma_raw[18]" 3.787963744 0.0043331094132418 0.69036533802557 2.49082225 3.3158075 3.769325 4.2369125 5.20107475 25383.917382602 0.99996537009075
"sigma_raw[19]" 0.647067071985 0.00363499589595829 0.485229496438444 0.05188803 0.2687955 0.532035 0.91975525 1.84084475 17819.13165575 0.999902686823027
"sigma_raw[20]" 2.07880247785 0.00439724377476024 0.670596844367574 0.8944358 1.598785 2.036265 2.5169575 3.4884595 23257.4408654322 1.00000486248648
"sigma_raw[21]" 1.9378778763 0.0046077228804352 0.678073918216214 0.7529051 1.4431925 1.892745 2.3752 3.38306225 21656.156247635 0.999897211257449
"sigma_raw[22]" 0.98615432255 0.00347433028366262 0.468657490585266 0.423482975 0.633842 0.864847 1.224305 2.15587575 18195.7064545833 1.00009151930717
"sigma_raw[23]" 2.2258140703 0.00473084771272877 0.680309236973254 1.00386625 1.738095 2.19154 2.6686625 3.6364515 20679.250729437 0.999872211991393
"sigma_raw[24]" 1.5522289083 0.00426161165177857 0.605774577315635 0.5755701 1.1045925 1.487385 1.9298175 2.8928905 20205.7206335759 1.00006480821266
"sigma_raw[25]" 0.212121083510486 0.00222763424259472 0.300537714254236 0.003303592 0.033002775 0.095776 0.26040375 1.109878 18201.6260603005 0.99995339416501
"sigma_raw[26]" 0.156749211244608 0.00218161127168736 0.261482362747659 0.002013244 0.01998345 0.0560873 0.16671825 0.94861415 14365.8081921579 1.00020199197859
"sigma_raw[27]" 0.0312237683774315 0.000303990542184824 0.0398042485663255 0.00171806425 0.01080405 0.01993495 0.036715525 0.131382675 17145.0483947923 1.0000843231797
"sigma_raw[28]" 0.08134347425 0.000212681735761191 0.025372224190496 0.04256025 0.0639509 0.0777711 0.09456015 0.14262945 14231.6969812428 0.999875419611241
"sigma_raw[29]" 1.13592713638 0.00347011370375795 0.552531117945588 0.286496425 0.724442 1.063425 1.4631775 2.398412 25352.8083420607 1.00005041869555
"sigma_raw[30]" 0.84794790865 0.00316092723087853 0.446845228414048 0.187626725 0.51524475 0.77705 1.1108575 1.8987955 19984.1303466592 1.00006521514443
"sigma_raw[31]" 0.10458549974145 0.000685357289283469 0.084914523719218 0.0143848975 0.04902115 0.0824416 0.13414575 0.3309144 15350.7600656874 0.999915497234661
"sigma_raw[32]" 0.016429623817819 9.62080467478014e-05 0.0119965015088041 0.001241367 0.00834586 0.0141037 0.02138385 0.0467727224999999 15548.4259944237 0.999933068953917
"sigma_raw[33]" 0.760659027315 0.00251252022958371 0.371999851933262 0.229177625 0.485733 0.6941245 0.96485275 1.654155 21921.3047516375 0.999928188904907
"sigma_raw[34]" 1.78503658291 0.00494374897002395 0.675765302491336 0.59236985 1.3040625 1.742755 2.2274375 3.2209275 18684.3914372852 1.00008907693626
"sigma_raw[35]" 0.277783965195894 0.00248640664157028 0.342136287974232 0.00548874325 0.0531869 0.1471015 0.3696995 1.265522 18934.5053490997 0.999940762346642
"sigma_raw[36]" 0.021823262653445 8.37224731344888e-05 0.00875582599371249 0.00534085225 0.0159778 0.0215955 0.02727305 0.03996772 10937.3005591165 1.00004151288653
"sigma_raw[37]" 0.289674043575 0.00195710584257201 0.246301889478707 0.0836557625 0.13183625 0.2066065 0.3543675 0.983892675 15838.2378289547 0.999939918733737
"phi[1]" 0.010685338585093 5.17541652616026e-05 0.00712649235084841 0.0005342836 0.004992165 0.009850615 0.0152209 0.0263840075 18960.9909133163 1.00003216905346
"phi[2]" 1.8391912833 0.00385410300881631 0.38469407728739 1.1950435 1.56221 1.802625 2.0740275 2.6835605 9962.86772310309 1.00022181816183
"phi[3]" 0.084779435858305 0.000565103458152232 0.0529047041398003 0.00479818425 0.0428211 0.07967435 0.119856 0.20143395 8764.61109147946 0.999980360108245
"phi[4]" 8.564485759 0.00435689432239066 0.65872375872389 7.31369525 8.110175 8.555255 9.01034 9.885758 22858.7565990983 0.999855912065722
"theta[1,1]" 0.50649474815 0.000522524778532005 0.068052128409874 0.3895019 0.45848525 0.500117 0.548798 0.655931425 16961.7104792694 1.00009993911295
"theta[1,2]" 0.24345568458 0.000360270582372259 0.0588605869968478 0.1352349 0.20231775 0.241052 0.28265625 0.364207025 26692.642786415 0.999912085829256
"theta[1,3]" 0.853581958115 0.00329137781596515 0.467364402668757 0.230271675 0.50531625 0.757988 1.103835 2.005633 20163.0295353312 1.00012177853359
"theta[1,4]" 1.31791980805 0.0038638133844262 0.545960966603121 0.47418985 0.91250125 1.24751 1.643065 2.58041525 19965.9924638468 0.999996612630909
"theta[2,1]" 0.24628371145 0.000194685022358748 0.0291221895095661 0.1952779 0.226175 0.2440285 0.26407575 0.309887125 22376.0263406713 0.999891173231095
"theta[2,2]" 0.17235972674 0.000602269653428493 0.0869131724922194 0.0494526975 0.10559875 0.157749 0.222987 0.377293325 20825.2030087468 0.999872419769003
"theta[2,3]" 0.5370702831535 0.00291349953387664 0.43219150191588 0.0702808925 0.22449575 0.4093505 0.71964525 1.712764 22005.0591607537 0.999949045646339
"theta[2,4]" 2.78828713755 0.00381461929933292 0.629623940566969 1.648954 2.34359 2.760025 3.195385 4.0899975 27243.3219576825 0.999930548490492
"theta[3,1]" 0.2001166707 0.000160229065551876 0.0240001067475325 0.15475995 0.18353625 0.199529 0.21607725 0.24826515 22435.9129814493 0.999834225459842
"theta[3,2]" 0.076215084775 0.000111675333282094 0.0161381667171181 0.0476514525 0.064751225 0.07522085 0.08630795 0.110874375 20883.0477188525 0.999882263257775
"theta[3,3]" 2.58297310695 0.00363896419108976 0.60842135256153 1.50575825 2.1511525 2.54652 2.97453 3.87862625 27954.6030993136 0.999944883475804
"theta[3,4]" 3.4998144765 0.00384394657777634 0.624996108149168 2.3398095 3.06298 3.47132 3.91074 4.79085925 26436.2554263853 0.999841536395228
"theta[4,1]" 0.7131823596 0.000740818366476097 0.0902873707621694 0.54991185 0.64865 0.70846 0.77255475 0.90478885 14853.5591711977 1.00055813231887
